"","r","$\rho$","h","r","$\rho$","h","r","$\rho$","h","Avg"
"Qgram_tok.stanfordcorenlpv4_2_0_lc_sw.nltk2018stopwords_cf.default_ner.none",0.743166517853019,0.766119866199424,0.754468653845171,0.709024664994982,0.680845427956051,0.694649383303065,0.760276449107147,0.763532760644081,0.761901125580189,0.737006387576142
"Qgram_tok.whitespace_lc_sw.biosses2017stopwords_cf.biosses_ner.none",0.749822363367125,0.770698283774786,0.760117016061884,0.701446039911416,0.674005444660748,0.687452018975534,0.76108098659851,0.763231325334507,0.762154639231177,0.736574558089532
"Qgram_tok.whitespace_lc_sw.nltk2018stopwords_cf.default_ner.none",0.743321573006391,0.764676344384894,0.753847756145769,0.70829396646954,0.680032155499381,0.693875401641791,0.760368077815946,0.763398435922835,0.761880243589412,0.736534467125657
"Qgram_tok.stanfordcorenlpv4_2_0_lc_sw.biosses2017stopwords_cf.none_ner.none",0.7418139476764,0.766523489854094,0.753966323247029,0.708524113208382,0.678495664245058,0.693184836495382,0.758694632248399,0.763248095792908,0.76096455232207,0.73603857068816
"Qgram_tok.stanfordcorenlpv4_2_0_lc_sw.nltk2018stopwords_cf.biosses_ner.none",0.745075633279866,0.768505462725534,0.756609204264561,0.701153444269635,0.675319016876962,0.68799379287202,0.76031681500921,0.764687855966036,0.762496071244827,0.735699689460469
"Qgram_tok.stanfordcorenlpv4_2_0_lc_sw.biosses2017stopwords_cf.default_ner.none",0.740541263947091,0.763803678625637,0.751992612292139,0.709521732306335,0.681119127546457,0.695030380935159,0.758561274564009,0.761198611904452,0.759877654863446,0.735633549363581
"Qgram_tok.whitespace_lc_sw.biosses2017stopwords_cf.default_ner.none",0.740797969776987,0.764802853671148,0.752609048103047,0.709009063510752,0.680345662371599,0.694381689507473,0.758640978162182,0.760847323527398,0.759742549002951,0.735577762204491
"Qgram_tok.whitespace_lc_sw.biosses2017stopwords_cf.blagec2019_ner.none",0.743103360056974,0.768086070862027,0.755388210627479,0.701246072766257,0.67373917136523,0.687217481067716,0.761919356738744,0.763522845197763,0.762720258204354,0.735108649966516
"Qgram_tok.whitespace_lc_sw.nltk2018stopwords_cf.blagec2019_ner.none",0.746139741123723,0.771640379380592,0.758675838658818,0.700592867850343,0.673518395196236,0.686788903824736,0.753431626573621,0.764469218747516,0.758910292094276,0.73479167819261
"Qgram_tok.stanfordcorenlpv4_2_0_lc_sw.biosses2017stopwords_cf.blagec2019_ner.none",0.742656353764847,0.766906196190468,0.754586498398945,0.701501038735688,0.675632754312056,0.688323939687579,0.759554121559543,0.76230919555785,0.760929164762884,0.734613200949802
"Qgram_tok.stanfordcorenlpv4_2_0_lc_sw.biosses2017stopwords_cf.biosses_ner.none",0.74248770287609,0.76649051907984,0.754298208558921,0.701512121776768,0.675681847521982,0.688354751861928,0.758768257261505,0.762110223961682,0.760435568805607,0.734362843075485
"Qgram_tok.whitespace_lc_sw.nonestopwords_cf.biosses_ner.none",0.7252798743123,0.760216117220667,0.74233717639184,0.710609228181955,0.697075098837688,0.703777101814671,0.741876534667606,0.772256706963728,0.756761840878418,0.734292039694976
"Qgram_tok.biocnlptokenizer_lc_sw.nltk2018stopwords_cf.biosses_ner.none",0.753112032998145,0.773531994422676,0.763185447878072,0.685488723679098,0.657649007206922,0.671280343352003,0.762706015802248,0.766052753586359,0.764375721378017,0.732947170869364
"BlockDistance_tok.stanfordcorenlpv4_2_0_lc_sw.nltk2018stopwords_cf.blagec2019_ner.none",0.76146898625688,0.768964474447502,0.765198375309434,0.736627343161393,0.684758052456684,0.709746289000244,0.733101718314373,0.714095055498266,0.72347357553376,0.732806079947813
"OverlapCoefficient_tok.stanfordcorenlpv4_2_0_lc_sw.nltk2018stopwords_cf.default_ner.none",0.781782263406933,0.794981263132989,0.788326519223902,0.695907122361741,0.56400461757162,0.623051310616028,0.781307427441586,0.792737564266526,0.786980995125511,0.73278627498848
"OverlapCoefficient_tok.stanfordcorenlpv4_2_0_lc_sw.nltk2018stopwords_cf.biosses_ner.none",0.781313140380995,0.795051528487556,0.788122467795707,0.695365565336392,0.564476503890352,0.623121790952323,0.780314960578935,0.791825730049293,0.786028206014944,0.732424154920991
"Qgram_tok.stanfordcorenlpv4_2_0_lc_sw.nltk2018stopwords_cf.blagec2019_ner.none",0.741206065172605,0.762350983218511,0.751629840924894,0.700752748308549,0.674502146672725,0.687376914266303,0.751523859954511,0.761083805082531,0.756273622255489,0.731760125815562
"Qgram_tok.biocnlptokenizer_lc_sw.nltk2018stopwords_cf.default_ner.none",0.743904012128808,0.764760683909064,0.754188180544582,0.694380979377618,0.664549483815206,0.679137798312813,0.760368077815946,0.763398435922835,0.761880243589412,0.731735407482269
"Qgram_tok.biocnlptokenizer_lc_sw.biosses2017stopwords_cf.blagec2019_ner.none",0.750780791991996,0.770891059251643,0.760703037953258,0.685777125560939,0.657985339257471,0.671593836605944,0.761919356738744,0.763522845197763,0.762720258204354,0.731672377587852
"Qgram_tok.biocnlptokenizer_lc_sw.biosses2017stopwords_cf.biosses_ner.none",0.750627222458094,0.770891059251643,0.760624202258819,0.685787373311357,0.658030063243106,0.671622046798924,0.76108098659851,0.763231325334507,0.762154639231177,0.731466962762973
"Qgram_tok.stanfordcorenlpv4_2_0_lc_sw.nonestopwords_cf.biosses_ner.none",0.716059316704581,0.754577434522589,0.734813952818832,0.711249713421163,0.698171726493347,0.704650044797491,0.740307882600269,0.769327017872659,0.754538538357939,0.731334178658087
"Qgram_tok.whitespace_lc_sw.nonestopwords_cf.default_ner.none",0.715091643800149,0.752468952744462,0.733304316828266,0.710994975355156,0.698215028869701,0.704547052256949,0.740941815875438,0.770987558010957,0.755666145676632,0.731172504920616
"Qgram_tok.biocnlptokenizer_lc_sw.biosses2017stopwords_cf.none_ner.none",0.744013271400838,0.764107772159725,0.753926650244415,0.692960278394325,0.662140787690167,0.677200064346207,0.760222206008437,0.764268872648269,0.762240168516046,0.731122294368889
"Qgram_tok.stanfordcorenlpv4_2_0_lc_sw.nonestopwords_cf.default_ner.none",0.714745776265795,0.752246056099345,0.733016611882243,0.711012473189453,0.698208688838348,0.704552415234771,0.740941815875438,0.770987558010957,0.755666145676632,0.731078390931216
"Qgram_tok.biocnlptokenizer_lc_sw.biosses2017stopwords_cf.default_ner.none",0.741402520281955,0.764802853671148,0.752920913756182,0.694714958057116,0.664742189351662,0.679398159882378,0.758640978162182,0.760847323527398,0.759742549002951,0.73068720754717
"OverlapCoefficient_tok.stanfordcorenlpv4_2_0_lc_sw.biosses2017stopwords_cf.default_ner.none",0.776850504044082,0.790387561228311,0.783560569304661,0.695822087503124,0.564020561576991,0.623026954735566,0.779664260020727,0.789790877708946,0.784694898805228,0.730427474281819
"OverlapCoefficient_tok.stanfordcorenlpv4_2_0_lc_sw.biosses2017stopwords_cf.blagec2019_ner.none",0.776753928308251,0.7909092396527,0.783767675851691,0.695481824672603,0.563777690950883,0.622742385262964,0.779213127211186,0.789988589120493,0.784563861462946,0.730357974192533
"BlockDistance_tok.whitespace_lc_sw.biosses2017stopwords_cf.none_ner.none",0.705909344111761,0.742853996333542,0.723910610771572,0.691720154883652,0.648335670341926,0.669325623400832,0.794663354686738,0.799773585305678,0.797210280755127,0.730148838309177
"OverlapCoefficient_tok.stanfordcorenlpv4_2_0_lc_sw.biosses2017stopwords_cf.biosses_ner.none",0.776379917848209,0.790457784385196,0.783355607065978,0.695455505841735,0.563765385166266,0.622724327267177,0.779033846081706,0.789686220528657,0.784323865895911,0.730134600076356
"Qgram_tok.whitespace_lc_sw.biosses2017stopwords_cf.none_ner.none",0.726302564822217,0.748752715826372,0.737356796123836,0.70518948874254,0.676139727951222,0.690359145828665,0.760222206008437,0.764268872648269,0.762240168516046,0.729985370156182
"Qgram_tok.whitespace_lc_sw.nltk2018stopwords_cf.none_ner.none",0.72929114694757,0.751620276855372,0.740287372987196,0.703390721434537,0.674762386042958,0.688779205939419,0.75650552664994,0.764079357477427,0.760273579942272,0.729780052956295
"Qgram_tok.biocnlptokenizer_lc_sw.nltk2018stopwords_cf.blagec2019_ner.none",0.749087625223371,0.769676473317792,0.759242494791297,0.68523199269657,0.656982922548292,0.670810184080326,0.753431626573621,0.764469218747516,0.758910292094276,0.7296543236553
"OverlapCoefficient_tok.stanfordcorenlpv4_2_0_lc_sw.biosses2017stopwords_cf.none_ner.none",0.777240711093486,0.789798770925244,0.783469421643277,0.693426129718182,0.558994432408326,0.618995499627965,0.779416120299974,0.791671323873861,0.785495923978927,0.729320281750057
"Qgram_tok.whitespace_lc_sw.nonestopwords_cf.blagec2019_ner.none",0.719559224957907,0.749818289937673,0.734377193195524,0.710338473629202,0.697025564352643,0.703619052498735,0.735351659274767,0.76232078310893,0.748593399857958,0.728863215184072
"Qgram_tok.stanfordcorenlpv4_2_0_lc_sw.nltk2018stopwords_cf.none_ner.none",0.732912992390512,0.751932795949452,0.74230107918749,0.69980586663137,0.673339981989134,0.686317873817764,0.753415210687337,0.762112206194186,0.757738754180613,0.728785902395289
"Qgram_tok.biocnlptokenizer_lc_sw.nonestopwords_cf.biosses_ner.none",0.726222088030552,0.759908881304426,0.742683687886285,0.690877414793246,0.678797116830566,0.684783992718373,0.741876534667606,0.772256706963728,0.756761840878418,0.728076507161025
"Qgram_tok.stanfordcorenlpv4_2_0_lc_sw.nonestopwords_cf.blagec2019_ner.none",0.713052216514347,0.748410864723662,0.730303806925543,0.710822351903844,0.697050290622815,0.703868960883492,0.734070843609543,0.761038367859878,0.747311396958183,0.727161388255739
"OverlapCoefficient_tok.whitespace_lc_sw.nltk2018stopwords_cf.biosses_ner.none",0.776092225933651,0.797841907887335,0.786816791033339,0.685540412132304,0.556115903593262,0.614082851936165,0.774310755461508,0.784878969264122,0.779559046598637,0.72681956318938
"Jaccard_tok.whitespace_lc_sw.nltk2018stopwords_cf.blagec2019_ner.none",0.761943094512758,0.79612829501622,0.778660670891605,0.705145683080506,0.6800851401051,0.692388723446788,0.704893491174588,0.711883791250086,0.708371396337031,0.726473596891808
"BlockDistance_tok.biocnlptokenizer_lc_sw.nltk2018stopwords_cf.blagec2019_ner.none",0.768277870513031,0.774777202901252,0.771513849145945,0.711190724647823,0.662216466695091,0.685830410371009,0.728964245778923,0.71142716614699,0.72008894707802,0.725811068864992
"Qgram_tok.biocnlptokenizer_lc_sw.nltk2018stopwords_cf.none_ner.none",0.736353060638095,0.754355303551098,0.745245481842527,0.685017670387002,0.658061106357814,0.671268869488169,0.75650552664994,0.764079357477427,0.760273579942272,0.725595977090989
"Qgram_tok.biocnlptokenizer_lc_sw.nonestopwords_cf.default_ner.none",0.715326165936726,0.75216171682822,0.733281635074729,0.692117922326356,0.6802346421378,0.686124833227028,0.740941815875438,0.770987558010957,0.755666145676632,0.725024204659463
"OverlapCoefficient_tok.whitespace_lc_sw.biosses2017stopwords_cf.biosses_ner.none",0.770820432816405,0.793958469712155,0.782218382766832,0.686659438918442,0.556791166063266,0.614943461609191,0.773005989664549,0.782494874178721,0.777721489819635,0.724961111398553
"OverlapCoefficient_tok.whitespace_lc_sw.nltk2018stopwords_cf.default_ner.none",0.769901261242133,0.788691864765636,0.779183292011319,0.685099552462588,0.555488116162232,0.613523202601045,0.778018928145788,0.785795333683555,0.781887795983228,0.724864763531864
"Qgram_tok.stanfordcorenlpv4_2_0_notlc_sw.nltk2018stopwords_cf.default_ner.none",0.708509244830393,0.738947392271284,0.723408281046472,0.707796982429652,0.675925684829788,0.691494287676534,0.756524111796248,0.760211525598731,0.758363336367077,0.724421968363361
"Qgram_tok.whitespace_notlc_sw.nltk2018stopwords_cf.default_ner.none",0.708952214936449,0.739751795505527,0.724024604262478,0.706957284354194,0.674964804263856,0.690590719964852,0.756483276589197,0.759595550448406,0.758036219011893,0.724217181079741
"Qgram_tok.stanfordcorenlpv4_2_0_notlc_sw.biosses2017stopwords_cf.none_ner.none",0.708466831855923,0.739892572782557,0.723838772716537,0.707743613887732,0.67423219151124,0.690581594779583,0.754753744417859,0.760412025938401,0.75757231994811,0.72399756248141
"Qgram_tok.whitespace_notlc_sw.nltk2018stopwords_cf.biosses_ner.none",0.71244178150886,0.744804572593502,0.728263817686911,0.699155862874889,0.668785293716444,0.683633439718264,0.757934008515413,0.761192972628204,0.759559994864333,0.723819084089836
"Qgram_tok.biocnlptokenizer_lc_sw.nonestopwords_cf.blagec2019_ner.none",0.722930279806876,0.754528492351803,0.738391492713092,0.690561920006944,0.677846254439105,0.684145008304229,0.735351659274767,0.76232078310893,0.748593399857958,0.723709966958426
"Qgram_tok.stanfordcorenlpv4_2_0_notlc_sw.biosses2017stopwords_cf.default_ner.none",0.705830493546373,0.736666390592368,0.720918856419277,0.708565355855035,0.67671554819373,0.69227431319828,0.755195521632665,0.759471885957573,0.757327667060009,0.723506945559189
"Qgram_tok.whitespace_notlc_sw.biosses2017stopwords_cf.default_ner.none",0.706320403624577,0.737699745154154,0.721669129328571,0.70793183155041,0.675578375002756,0.691376809663127,0.755155826107554,0.759313317431103,0.75722886523705,0.723424934742916
"Qgram_tok.stanfordcorenlpv4_2_0_notlc_sw.nltk2018stopwords_cf.biosses_ner.none",0.711171812553104,0.742205756534614,0.726357450931887,0.699742515870681,0.670192546890057,0.684648829899368,0.756135400109701,0.761322722826562,0.758720195221161,0.723242158684139
"OverlapCoefficient_tok.whitespace_lc_sw.biosses2017stopwords_cf.default_ner.none",0.764623590548753,0.785443814177319,0.774893875633365,0.686148342514789,0.556004527520263,0.614258670074935,0.776472337731444,0.78304706761639,0.779745843573186,0.722966129760495
"OverlapCoefficient_tok.biocnlptokenizer_lc_sw.nltk2018stopwords_cf.biosses_ner.none",0.776197910329871,0.796377832805943,0.786158393139629,0.672717883713162,0.546445530277259,0.603042506811187,0.774310755461508,0.784878969264122,0.779559046598637,0.722919982183151
"Qgram_tok.whitespace_notlc_sw.biosses2017stopwords_cf.biosses_ner.none",0.709896145942384,0.743039461541769,0.726089783077134,0.700113259819667,0.669377397921027,0.684400422097412,0.756651762939873,0.759499960858433,0.758073186628843,0.722854463934463
"Qgram_tok.whitespace_lc_sw.nonestopwords_cf.none_ner.none",0.700198350710305,0.733123513449101,0.716282766376492,0.705864028860482,0.693537407899449,0.699646428888642,0.736854216341695,0.766809146920396,0.751533311035639,0.722487502100258
"Qgram_tok.stanfordcorenlpv4_2_0_notlc_sw.biosses2017stopwords_cf.blagec2019_ner.none",0.708722058908771,0.739991025557952,0.724019088155742,0.700436784298049,0.671018786787222,0.685412274564448,0.755659201095296,0.760346922950149,0.757995814447716,0.722475725722636
"Qgram_tok.stanfordcorenlpv4_2_0_notlc_sw.biosses2017stopwords_cf.biosses_ner.none",0.708558024146989,0.739768124900186,0.723826799993964,0.700453565813933,0.671074915146988,0.685449589663146,0.754929663493788,0.760150543225021,0.757531107932942,0.722269165863351
"Qgram_tok.stanfordcorenlpv4_2_0_lc_sw.nonestopwords_cf.none_ner.none",0.704454403904865,0.732751636002144,0.718324447041155,0.704106977702418,0.69148024879794,0.697736492391017,0.73377693387035,0.767096857574739,0.750067038735903,0.722042659389358
"OverlapCoefficient_tok.biocnlptokenizer_lc_sw.nltk2018stopwords_cf.default_ner.none",0.770274438880297,0.787589511927147,0.778835750134994,0.673796853575312,0.546588525561752,0.603562833544098,0.778018928145788,0.785795333683555,0.781887795983228,0.721428793220773
"Jaccard_tok.stanfordcorenlpv4_2_0_lc_sw.nltk2018stopwords_cf.blagec2019_ner.none",0.753410704597202,0.778314749735581,0.765660271999736,0.711332910594629,0.682008039173649,0.696361882761012,0.689665388198567,0.715107752246058,0.702156172206544,0.721392775655764
"OverlapCoefficient_tok.biocnlptokenizer_lc_sw.biosses2017stopwords_cf.blagec2019_ner.none",0.771021431446895,0.793395383437838,0.782048413723643,0.673400057022785,0.546533431225629,0.603370015328662,0.773043838432379,0.782718073670887,0.777850877275851,0.721089768776052
"OverlapCoefficient_tok.biocnlptokenizer_lc_sw.biosses2017stopwords_cf.biosses_ner.none",0.770926608648908,0.792821162240855,0.781720608974752,0.673357724298756,0.54652520114329,0.603348006662872,0.773005989664549,0.782494874178721,0.777721489819635,0.72093003515242
"Qgram_tok.whitespace_notlc_sw.biosses2017stopwords_cf.blagec2019_ner.none",0.702164164655881,0.735633426812005,0.718509244549575,0.699734851998803,0.669368039067067,0.684214676348658,0.757430144540262,0.76024400781777,0.75883446763932,0.720519462845851
"Qgram_tok.whitespace_notlc_sw.nltk2018stopwords_cf.blagec2019_ner.none",0.705155075902996,0.737369823884576,0.720902736869883,0.69882511866608,0.668623715064671,0.683390903553215,0.74953307665901,0.759751685025538,0.754607788312223,0.71963380957844
"OverlapCoefficient_tok.biocnlptokenizer_lc_sw.biosses2017stopwords_cf.default_ner.none",0.764998606159588,0.784387349982515,0.774571664403033,0.673776363407757,0.546908856140165,0.603749851812063,0.776472337731444,0.78304706761639,0.779745843573186,0.719355786596094
"Qgram_tok.biocnlptokenizer_notlc_sw.nltk2018stopwords_cf.default_ner.none",0.709334230495168,0.740666689129397,0.724661934866961,0.692195217268673,0.658940711964751,0.675158730394203,0.756483276589197,0.759595550448406,0.758036219011893,0.719285628091019
"OverlapCoefficient_tok.whitespace_lc_sw.biosses2017stopwords_cf.blagec2019_ner.none",0.75233627672671,0.773508697813753,0.762775594426539,0.687390611264403,0.559452441548161,0.616857678922262,0.773043838432379,0.782718073670887,0.777850877275851,0.719161383541551
"Qgram_tok.stanfordcorenlpv4_2_0_notlc_sw.nltk2018stopwords_cf.blagec2019_ner.none",0.706289409210977,0.73459945955038,0.720166321693574,0.699270240654903,0.669526708374617,0.68407531565868,0.747996165544496,0.757972524783672,0.752951300737494,0.719064312696583
"Qgram_tok.stanfordcorenlpv4_2_0_notlc_sw.nltk2018stopwords_cf.none_ner.none",0.702535516545458,0.731072249581815,0.716519863559966,0.699480340975357,0.669054397696479,0.683929147002845,0.749752618053609,0.762303554196198,0.755975996129523,0.718808335564111
"Qgram_tok.biocnlptokenizer_notlc_sw.nltk2018stopwords_cf.biosses_ner.none",0.71305020941264,0.745046320134477,0.728697207391356,0.683240978444561,0.652349974317091,0.667438235964503,0.757934008515413,0.761192972628204,0.759559994864333,0.718565146073397
"Qgram_tok.biocnlptokenizer_notlc_sw.biosses2017stopwords_cf.none_ner.none",0.709642445896593,0.739209614476866,0.724124337045738,0.691163542214198,0.657306730564959,0.673810105256823,0.755481691963834,0.759802458638623,0.757635915062355,0.718523452454972
"Qgram_tok.biocnlptokenizer_notlc_sw.biosses2017stopwords_cf.default_ner.none",0.706722834317943,0.73868692661045,0.722351450169307,0.692853233165242,0.659518878669483,0.675775229939835,0.755155826107554,0.759313317431103,0.75722886523705,0.718451848448731
"Qgram_tok.biocnlptokenizer_lc_sw.nonestopwords_cf.none_ner.none",0.709532346821044,0.738613215345339,0.723780788021091,0.684989229793996,0.674188409762257,0.679545904963329,0.736854216341695,0.766809146920396,0.751533311035639,0.718286668006686
"OverlapCoefficient_tok.biocnlptokenizer_lc_sw.biosses2017stopwords_cf.none_ner.none",0.762822122535217,0.780632724297222,0.771624661247382,0.672426296537597,0.544797822941236,0.601921004652736,0.776748412586217,0.784190868293817,0.780451897870643,0.717999187923587
"Qgram_tok.biocnlptokenizer_notlc_sw.biosses2017stopwords_cf.blagec2019_ner.none",0.710667509779884,0.743419772168354,0.726674780485179,0.683900291541247,0.65300504171938,0.668095679326199,0.757430144540262,0.76024400781777,0.75883446763932,0.717868309150232
"BlockDistance_tok.whitespace_notlc_sw.nltk2018stopwords_cf.default_ner.none",0.718382078742272,0.746442112150321,0.732143337775664,0.695201030903904,0.647952249666076,0.670745593165962,0.754547456939186,0.745560232409338,0.750026923205449,0.717638618049025
"Qgram_tok.whitespace_notlc_sw.nltk2018stopwords_cf.none_ner.none",0.697074341179483,0.723455889517959,0.710020141296886,0.701598129137295,0.670559007929746,0.685727505590614,0.752435872879571,0.761851180040476,0.757114255916911,0.717620634268137
"Jaccard_tok.biocnlptokenizer_lc_sw.nltk2018stopwords_cf.blagec2019_ner.none",0.761217493406592,0.78234129779831,0.771634854586417,0.688408258349879,0.657969954067486,0.672845038561478,0.704893491174588,0.711883791250086,0.708371396337031,0.717617096494975
"Qgram_tok.biocnlptokenizer_notlc_sw.biosses2017stopwords_cf.biosses_ner.none",0.710517466571877,0.743196874854478,0.726489855176945,0.683915984872241,0.653071568939888,0.668137985264065,0.756651762939873,0.759499960858433,0.758073186628843,0.717567009023284
"Qgram_tok.whitespace_notlc_sw.biosses2017stopwords_cf.none_ner.none",0.694123030359924,0.721025930876852,0.707318759815826,0.703645052451335,0.672264749943283,0.687597056742759,0.755481691963834,0.759802458638623,0.757635915062355,0.717517243873647
"BlockDistance_tok.whitespace_notlc_sw.nltk2018stopwords_cf.biosses_ner.none",0.717982598389849,0.746015507028955,0.731730663029163,0.695085554763872,0.646800022754502,0.670074051274975,0.755276350075393,0.744737851170285,0.749970080986931,0.717258265097023
"BlockDistance_tok.stanfordcorenlpv4_2_0_notlc_sw.nltk2018stopwords_cf.default_ner.none",0.711645809021018,0.727727807994593,0.719596967104598,0.702870174409075,0.654475360258526,0.677810032688551,0.755271897738123,0.751122817989947,0.753191643935748,0.716866214576299
"BlockDistance_tok.stanfordcorenlpv4_2_0_notlc_sw.nltk2018stopwords_cf.biosses_ner.none",0.711571600317165,0.728149336501006,0.719765025837559,0.702418089359054,0.653479652850045,0.677065703261802,0.75393964030139,0.750916875841467,0.752425222198944,0.716418650432768
"BlockDistance_tok.whitespace_notlc_sw.biosses2017stopwords_cf.default_ner.none",0.712274934756941,0.741472561745201,0.726580540034446,0.697007445390088,0.649780941226094,0.672566170614357,0.75304009554951,0.744224848365194,0.748606521779584,0.715917744142796
"Qgram_tok.whitespace_notlc_sw.nonestopwords_cf.biosses_ner.none",0.686282673556434,0.724412419316661,0.7048322410672,0.702063424337848,0.687622714333401,0.694768040125924,0.73290699123472,0.763484726695026,0.747883441469281,0.715827907554135
"BlockDistance_tok.whitespace_notlc_sw.biosses2017stopwords_cf.biosses_ner.none",0.712064676942094,0.741427823490572,0.72644965619367,0.696867177962193,0.648566614718057,0.671849910382736,0.753797965174872,0.74319228816736,0.74845755782772,0.715585708134709
"BlockDistance_tok.stanfordcorenlpv4_2_0_notlc_sw.biosses2017stopwords_cf.default_ner.none",0.705778128870296,0.722770230629997,0.714173122085458,0.703908673670793,0.656208007862941,0.679221885501887,0.754767112589263,0.749732770174008,0.752241518448592,0.715212175345312
"Qgram_tok.stanfordcorenlpv4_2_0_notlc_sw.nonestopwords_cf.biosses_ner.none",0.684901471382868,0.724492411665537,0.704140871794045,0.702638918447846,0.688586660945252,0.695541821356172,0.73184250368929,0.760170976644517,0.745737807482799,0.715140166877672
"Jaccard_tok.stanfordcorenlpv4_2_0_lc_sw.nonestopwords_cf.default_ner.none",0.730665722143746,0.780178347258358,0.754610733225477,0.691289031711392,0.68074404648416,0.685976016491139,0.682202456956838,0.72822295607213,0.70446190951407,0.715016219743562
"Qgram_tok.whitespace_notlc_sw.nonestopwords_cf.default_ner.none",0.682996426271207,0.722418386012485,0.702154512115022,0.702444384660578,0.688897064152732,0.695604770110138,0.732412558345875,0.762489108444169,0.747148272067441,0.7149691847642
"Qgram_tok.stanfordcorenlpv4_2_0_notlc_sw.nonestopwords_cf.default_ner.none",0.68269321011232,0.722448507361491,0.702008465762689,0.702491975297847,0.688982648111167,0.695671733102509,0.732412558345875,0.762489108444169,0.747148272067441,0.714942823644213
"BlockDistance_tok.stanfordcorenlpv4_2_0_notlc_sw.biosses2017stopwords_cf.biosses_ner.none",0.705686630641372,0.723442297199693,0.714454164671533,0.703501481921367,0.655040550422529,0.678406684474502,0.75342618164454,0.750268773738845,0.751844162782426,0.71490167064282
"Qgram_tok.biocnlptokenizer_notlc_sw.nltk2018stopwords_cf.blagec2019_ner.none",0.708106950583528,0.7389889350236,0.723218421804837,0.682902008945699,0.651587461518118,0.666877328481126,0.74953307665901,0.759751685025538,0.754607788312223,0.714901179532728
"BlockDistance_tok.stanfordcorenlpv4_2_0_notlc_sw.biosses2017stopwords_cf.blagec2019_ner.none",0.706118771113953,0.723295988078426,0.71460417064975,0.703521540975118,0.655050443863924,0.678421317127604,0.753812659529444,0.749357186977174,0.751578320128682,0.714867935968678
"BlockDistance_tok.stanfordcorenlpv4_2_0_notlc_sw.biosses2017stopwords_cf.none_ner.none",0.706847041994121,0.73106189287417,0.71875057447927,0.701264466188991,0.647174060351953,0.67313438919352,0.753003740439436,0.751592149223868,0.752297282663898,0.714727415445563
"Jaccard_tok.stanfordcorenlpv4_2_0_lc_sw.nonestopwords_cf.biosses_ner.none",0.73062734491794,0.780336337034471,0.754664156234091,0.691249386519469,0.680230800110908,0.685695831193276,0.680403747804786,0.726688704382113,0.702784976467657,0.714381654631675
"Qgram_tok.biocnlptokenizer_notlc_sw.nltk2018stopwords_cf.none_ner.none",0.704813209459019,0.731113044448857,0.717722278470734,0.683705332606962,0.653298597780626,0.668156203486672,0.752435872879571,0.761851180040476,0.757114255916911,0.714330912624772
"Qgram_tok.stanfordcorenlpv4_2_0_notlc_sw.nonestopwords_cf.blagec2019_ner.none",0.681670719428079,0.724112884945474,0.70225111417185,0.702178084229948,0.687539486024165,0.694781687246877,0.725770569010767,0.754065211245744,0.739647391607444,0.712226731008724
"BlockDistance_tok.biocnlptokenizer_notlc_sw.nltk2018stopwords_cf.default_ner.none",0.718689548649947,0.744286163350594,0.73126393338872,0.678877970571835,0.632420006930703,0.654826009374075,0.754547456939186,0.745560232409338,0.750026923205449,0.712038955322748
"Jaccard_tok.whitespace_lc_sw.biosses2017stopwords_cf.none_ner.none",0.685845835883318,0.726963672115463,0.705806415565638,0.663963126985662,0.645102927942117,0.654397164530685,0.755948729128799,0.796667774396721,0.775774301285045,0.711992627127123
"BlockDistance_tok.biocnlptokenizer_notlc_sw.nltk2018stopwords_cf.biosses_ner.none",0.718533061904121,0.745371300925903,0.731706164293922,0.677954349214946,0.63087735113575,0.653569200545929,0.755276350075393,0.744737851170285,0.749970080986931,0.711748481942261
"Qgram_tok.whitespace_notlc_sw.nonestopwords_cf.blagec2019_ner.none",0.680667443168701,0.71639196679794,0.698072945027577,0.701715918358498,0.687448817005439,0.694509104167629,0.726661690751994,0.756046679755595,0.741063002713817,0.711215017303008
"BlockDistance_tok.biocnlptokenizer_notlc_sw.biosses2017stopwords_cf.blagec2019_ner.none",0.712695075473918,0.74090574852325,0.726526663504239,0.679147917018048,0.632214101464079,0.654841125589025,0.754958233842204,0.742831768893256,0.748845911992087,0.710071233695117
"BlockDistance_tok.biocnlptokenizer_notlc_sw.biosses2017stopwords_cf.default_ner.none",0.712655978874399,0.738609460528308,0.725400652158204,0.679728225027807,0.633674782601126,0.655894089963947,0.75304009554951,0.744224848365194,0.748606521779584,0.709967087967245
"BlockDistance_tok.biocnlptokenizer_notlc_sw.biosses2017stopwords_cf.biosses_ner.none",0.712660679640136,0.740942092820052,0.726526263498284,0.679122339479124,0.632200215732976,0.654821787090121,0.753797965174872,0.74319228816736,0.74845755782772,0.709935202805375
"Qgram_tok.biocnlptokenizer_notlc_sw.nonestopwords_cf.biosses_ner.none",0.687556635945055,0.724370249428053,0.705483516228706,0.682427830185801,0.669171972908688,0.675734897930143,0.73290699123472,0.763484726695026,0.747883441469281,0.70970061854271
"BlockDistance_tok.whitespace_notlc_sw.biosses2017stopwords_cf.blagec2019_ner.none",0.69082011977735,0.724209204943684,0.707120737305832,0.697233632635654,0.650096912371719,0.67284072710706,0.754958233842204,0.742831768893256,0.748845911992087,0.709602458801659
