
WordNet Id1;WordNet Id1;LeacockChodorow;AncSPLLeacockChodorow
10114209;10299875;1.3862943611198906;1.3862943611198906
12891093;4181561;1.0185695809945732;1.0185695809945732
10341446;4063373;0.9444616088408514;0.8754687373538999
6510836;4527475;0.8754687373538999;0.6931471805599453
1065057;320742;1.0185695809945732;1.0185695809945732
9840217;7300781;0.9444616088408514;0.9444616088408514
6982581;795720;1.0185695809945732;1.0185695809945732
2632989;15220864;0.587786664902119;0.4480247225269604
9706396;5660801;0.8109302162163288;0.8109302162163288
10453357;10978098;1.6376087894007967;0.8754687373538999
14939230;7447022;0.8109302162163288;0.8109302162163288
5376844;6675799;0.8109302162163288;0.750305594399894
158996;1026482;1.6376087894007967;1.6376087894007967
12511239;13863473;1.0185695809945732;0.8754687373538999
1783017;4857490;0.8109302162163288;0.750305594399894
1134037;4193179;0.8754687373538999;0.8109302162163288
3565402;3081859;1.6376087894007967;1.6376087894007967
15297069;1737472;0.6931471805599453;0.6390799592896695
9532384;7848338;1.0185695809945732;0.9444616088408514
4508804;4894204;0.6931471805599453;0.6931471805599453
3374649;10741590;1.0986122886681098;1.0986122886681098
14880690;11893131;0.8109302162163288;0.750305594399894
10829733;3591798;1.1856236656577395;1.1856236656577395
4914292;11454470;0.8109302162163288;0.8109302162163288
3485997;4129766;1.0986122886681098;1.0986122886681098
15183802;12194776;0.8754687373538999;0.8754687373538999
2463024;12418507;0.8109302162163288;0.6390799592896695
11885292;8093813;0.9444616088408514;0.6931471805599453
9489601;13067672;1.1856236656577395;0.750305594399894
10176111;10903172;1.5040773967762742;1.5040773967762742
11372799;13273381;0.8754687373538999;0.6931471805599453
9860130;2155448;1.2809338454620642;1.2809338454620642
1455592;13233012;1.9740810260220096;1.9740810260220096
9613853;4238763;1.0185695809945732;1.0185695809945732
1879217;2635911;0.750305594399894;0.49247648509779407
5214976;11406906;1.0986122886681098;1.0986122886681098
13273738;2493109;1.0986122886681098;1.0986122886681098
14292796;12760539;0.6931471805599453;0.49247648509779407
606119;10075063;0.9444616088408514;0.9444616088408514
4313220;1883070;0.8754687373538999;0.8754687373538999
13881810;11002548;0.9444616088408514;0.8109302162163288
14616939;3026093;1.1856236656577395;1.1856236656577395
14842560;218045;0.750305594399894;0.6931471805599453
14690186;14842378;1.2809338454620642;1.0185695809945732
8554040;13792579;1.0185695809945732;1.0185695809945732
3185562;14488813;0.9444616088408514;0.8109302162163288
13058796;6592844;0.750305594399894;0.6390799592896695
9296695;11018439;0.8754687373538999;0.8109302162163288
9961469;13161254;1.1856236656577395;1.1856236656577395
1809106;2772435;0.750305594399894;0.6931471805599453
5483122;13416897;0.8109302162163288;0.750305594399894
15241655;11367195;0.587786664902119;0.49247648509779407
9707289;3199775;1.0986122886681098;1.0986122886681098
9501737;173283;1.0185695809945732;1.0185695809945732
7819769;6145158;0.587786664902119;0.587786664902119
8644213;7352190;1.0185695809945732;1.0185695809945732
12863458;15034454;0.9444616088408514;0.9444616088408514
4650913;8889944;1.0986122886681098;0.9444616088408514
7973241;4848262;1.0986122886681098;1.0185695809945732
1933342;3563710;0.8754687373538999;0.750305594399894
15024606;8472890;0.8109302162163288;0.8109302162163288
875519;2454379;0.8754687373538999;0.587786664902119
13968973;9060768;1.0185695809945732;0.8754687373538999
9066249;10461424;1.1856236656577395;1.1856236656577395
4425544;2857812;1.0986122886681098;0.750305594399894
499477;1479329;0.9444616088408514;0.9444616088408514
4200390;7355491;1.0986122886681098;1.0185695809945732
3432972;1856748;1.0185695809945732;0.8754687373538999
13356985;6037108;0.8754687373538999;0.8754687373538999
2723754;3123917;1.5040773967762742;1.5040773967762742
3714235;14809373;1.1856236656577395;0.750305594399894
10244665;13179804;1.0185695809945732;1.0185695809945732
5274247;11959862;0.8754687373538999;0.6931471805599453
11706942;5478684;0.587786664902119;0.49247648509779407
10022111;2986160;1.0986122886681098;1.0986122886681098
674158;14873196;0.8754687373538999;0.8109302162163288
10213319;7350893;0.8754687373538999;0.8754687373538999
7458099;4924674;1.2809338454620642;1.2809338454620642
13300141;10104592;0.6931471805599453;0.6931471805599453
11833073;1375204;1.1856236656577395;1.1856236656577395
9311259;12987652;1.0185695809945732;1.0185695809945732
13689875;4784322;1.1856236656577395;1.1856236656577395
3207941;7388706;0.6931471805599453;0.6390799592896695
229688;7881404;0.6931471805599453;0.6931471805599453
3201776;3362119;1.6376087894007967;1.6376087894007967
2153959;13403146;0.8109302162163288;0.8109302162163288
13551965;6248968;1.0986122886681098;1.0185695809945732
4502502;13973490;0.8109302162163288;0.6931471805599453
5532641;13675824;0.750305594399894;0.750305594399894
6766654;6073748;0.8109302162163288;0.6931471805599453
3395514;6241156;0.587786664902119;0.587786664902119
2754656;11505210;0.8109302162163288;0.8109302162163288
13823287;1252566;1.0185695809945732;1.0185695809945732
3826331;3668803;0.8754687373538999;0.8109302162163288
234105;3298352;0.6931471805599453;0.6390799592896695
10173895;9684352;1.9740810260220096;1.9740810260220096
5368278;14410605;1.0986122886681098;1.0185695809945732
4927890;4018951;1.0986122886681098;0.9444616088408514
9711132;4763650;1.0185695809945732;1.0185695809945732
131090;2309337;0.750305594399894;0.6931471805599453
13923030;7548567;1.2809338454620642;1.2809338454620642
11794791;12851469;1.3862943611198906;0.750305594399894
5432230;7061677;0.8754687373538999;0.8109302162163288
4891333;13936441;1.791759469228055;1.791759469228055
4147291;4135516;1.2809338454620642;1.2809338454620642
12262553;10705615;1.2809338454620642;1.2809338454620642
1944812;10674130;1.1856236656577395;1.1856236656577395
2447762;13568524;0.8754687373538999;0.750305594399894
707213;4202417;0.587786664902119;0.5389965007326869
12458713;10268058;0.9444616088408514;0.9444616088408514
10523076;3052917;1.0185695809945732;1.0185695809945732
8240966;2387887;0.750305594399894;0.40546510810816444
8936833;7368646;0.9444616088408514;0.9444616088408514
12507236;2068206;0.750305594399894;0.40546510810816444
4112579;999588;0.8754687373538999;0.8109302162163288
15220027;7013549;1.1856236656577395;1.0185695809945732
2721538;5554405;0.9444616088408514;0.9444616088408514
7813324;7562172;1.3862943611198906;1.3862943611198906
13874927;11641788;1.0986122886681098;1.0986122886681098
3527149;7220466;0.8754687373538999;0.6931471805599453
2353709;7584938;0.750305594399894;0.750305594399894
14011811;3246933;0.8754687373538999;0.8754687373538999
4839877;3979377;0.8754687373538999;0.8754687373538999
3384167;10906462;1.0986122886681098;1.0986122886681098
11056466;10731848;1.6376087894007967;1.6376087894007967
10874706;1960900;1.0185695809945732;0.9444616088408514
4144241;1590443;1.0185695809945732;0.750305594399894
7528097;8614229;0.8754687373538999;0.750305594399894
13937075;13620154;1.1856236656577395;1.1856236656577395
9199904;14604454;0.8754687373538999;0.8109302162163288
3337727;3124043;1.5040773967762742;1.5040773967762742
4421083;11939180;0.9444616088408514;0.9444616088408514
13250244;11893640;1.0185695809945732;0.8109302162163288
2254531;15220385;1.0185695809945732;1.0185695809945732
14051381;11382688;0.8754687373538999;0.8754687373538999
10811900;10589930;1.3862943611198906;1.3862943611198906
3938244;12862116;1.0986122886681098;1.0986122886681098
13532059;14726484;1.1856236656577395;1.1856236656577395
1702479;13832480;0.49247648509779407;0.4480247225269604
6669193;538144;0.9444616088408514;0.9444616088408514
11785875;7180570;0.8109302162163288;0.6931471805599453
7293180;7473441;2.1972245773362196;2.1972245773362196
4439840;4517408;1.5040773967762742;1.5040773967762742
12609638;9241712;0.9444616088408514;0.9444616088408514
4969540;2174153;0.9444616088408514;0.9444616088408514
9345265;3358726;0.9444616088408514;0.9444616088408514
10235024;3605915;1.1856236656577395;1.1856236656577395
6361218;13276778;1.0185695809945732;1.0185695809945732
10745770;2787269;0.9444616088408514;0.9444616088408514
11311959;12824289;1.2809338454620642;1.2809338454620642
14873951;13589140;0.8754687373538999;0.8754687373538999
14615135;6918734;0.750305594399894;0.750305594399894
4490859;6455990;0.8754687373538999;0.8754687373538999
6504662;10667187;1.0185695809945732;1.0185695809945732
1384687;13879049;0.8109302162163288;0.750305594399894
2482474;7866868;0.6390799592896695;0.49247648509779407
824808;2745228;0.8109302162163288;0.750305594399894
6964485;15003329;0.750305594399894;0.6931471805599453
6824041;3743902;1.1856236656577395;1.0986122886681098
4358707;2814860;1.3862943611198906;1.3862943611198906
7823460;6914612;0.6931471805599453;0.6931471805599453
4580298;10478960;1.0986122886681098;1.0986122886681098
388959;8222571;0.8754687373538999;0.8754687373538999
4236182;3930313;1.0185695809945732;0.9444616088408514
14997888;8953829;1.2809338454620642;1.2809338454620642
988177;14976001;0.8754687373538999;0.8754687373538999
15019483;14939900;1.791759469228055;1.791759469228055
14476697;4781967;1.0986122886681098;1.0986122886681098
3179910;7261143;0.8754687373538999;0.8754687373538999
2363351;12492106;0.8754687373538999;0.8754687373538999
12084890;2925250;0.8109302162163288;0.750305594399894
10431625;14470144;1.0185695809945732;1.0185695809945732
1614343;31264;1.0986122886681098;0.8754687373538999
5500812;2538985;0.8109302162163288;0.6931471805599453
11156943;6860826;0.6931471805599453;0.6931471805599453
1002165;3985441;0.6931471805599453;0.6390799592896695
10196283;14387349;1.0185695809945732;0.8754687373538999
3753514;10134282;0.8109302162163288;0.8109302162163288
208943;11945514;0.6390799592896695;0.5389965007326869
11193928;13339734;0.9444616088408514;0.9444616088408514
4183217;3986704;1.5040773967762742;1.5040773967762742
11934239;14976448;0.8754687373538999;0.8109302162163288
13494325;12380597;0.8754687373538999;0.8754687373538999
8547143;143057;0.750305594399894;0.6931471805599453
765488;6377275;1.2809338454620642;1.0986122886681098
799236;11063182;0.750305594399894;0.750305594399894
4927098;10208189;0.8109302162163288;0.8109302162163288
5447218;3658858;0.8754687373538999;0.750305594399894
3518445;11483990;0.587786664902119;0.587786664902119
3019938;12555069;1.0185695809945732;0.8754687373538999
13782329;10344319;1.0986122886681098;1.0986122886681098
5445546;9992429;1.0986122886681098;1.0986122886681098
14384796;10920366;0.8109302162163288;0.587786664902119
7469772;13720096;0.9444616088408514;0.9444616088408514
13449892;11073586;1.0185695809945732;1.0185695809945732
6470688;14200704;0.8109302162163288;0.750305594399894
8974468;1391028;0.750305594399894;0.750305594399894
11308396;856342;1.0185695809945732;1.0185695809945732
11142368;5501932;1.0185695809945732;1.0185695809945732
461162;8624095;0.9444616088408514;0.9444616088408514
6306945;15042429;1.3862943611198906;1.3862943611198906
3871524;2062017;0.9444616088408514;0.9444616088408514
5274590;13871967;1.0185695809945732;0.8754687373538999
9144484;7397355;0.750305594399894;0.750305594399894
10416909;8540266;0.750305594399894;0.750305594399894
8914850;1938850;0.9444616088408514;0.8109302162163288
4839676;1392380;0.750305594399894;0.6931471805599453
12952717;2284771;1.1856236656577395;0.6390799592896695
7576969;11685091;0.9444616088408514;0.6931471805599453
2700767;7616265;0.8754687373538999;0.8109302162163288
160073;555138;1.0986122886681098;1.0986122886681098
1805321;830257;0.8109302162163288;0.750305594399894
2662081;5358764;0.750305594399894;0.6931471805599453
7113491;8715110;1.2809338454620642;1.0986122886681098
438725;15090238;0.587786664902119;0.5389965007326869
64151;2129991;0.587786664902119;0.3646431135879093
3662016;1229793;0.8754687373538999;0.8754687373538999
15072857;12832690;0.750305594399894;0.750305594399894
5674927;4282992;0.6931471805599453;0.6931471805599453
12260208;10460501;1.0185695809945732;0.8109302162163288
4601938;2332606;0.9444616088408514;0.8109302162163288
4165551;13768748;0.9444616088408514;0.8754687373538999
9310314;14275978;1.0185695809945732;0.6931471805599453
7599068;8681222;0.8754687373538999;0.8754687373538999
3902756;2224466;0.750305594399894;0.6390799592896695
10968640;5489810;1.0185695809945732;1.0185695809945732
14726998;9749509;1.3862943611198906;1.3862943611198906
657257;12035064;0.6390799592896695;0.6390799592896695
11455236;14800034;0.9444616088408514;0.9444616088408514
1722085;3101796;0.8109302162163288;0.6931471805599453
2563497;4451473;0.9444616088408514;0.9444616088408514
3898633;568166;0.49247648509779407;0.4480247225269604
6534548;3476843;0.8109302162163288;0.750305594399894
1537544;13069773;1.0986122886681098;1.0986122886681098
3616225;12269406;0.8109302162163288;0.8109302162163288
10643476;4903247;0.9444616088408514;0.9444616088408514
1967677;485262;0.9444616088408514;0.9444616088408514
14221741;5146471;1.0986122886681098;0.8109302162163288
13366693;5275905;0.6390799592896695;0.6390799592896695
1211019;3293863;0.6931471805599453;0.6390799592896695
12975804;9222406;1.5040773967762742;1.5040773967762742
14492373;15108538;0.8754687373538999;0.8754687373538999
8815346;1847089;0.587786664902119;0.5389965007326869
3427656;9401834;1.0185695809945732;1.0185695809945732
9761753;11507174;0.8754687373538999;0.8754687373538999
2253913;401639;0.3646431135879093;0.325422400434628
8267956;7908647;0.8754687373538999;0.8754687373538999
11796573;5119223;0.8754687373538999;0.750305594399894
144182;5209324;1.2809338454620642;1.2809338454620642
6448397;6634239;1.2809338454620642;1.1856236656577395
2665985;9531515;0.8109302162163288;0.6931471805599453
7646927;4334365;0.8109302162163288;0.8109302162163288
6788262;14652390;1.2809338454620642;1.2809338454620642
5643190;3340463;0.8754687373538999;0.8754687373538999
1025411;1897426;0.8109302162163288;0.8109302162163288
6597930;9746101;0.8754687373538999;0.8754687373538999
925207;5704694;0.9444616088408514;0.9444616088408514
11937446;9338361;1.0986122886681098;0.8754687373538999
2379183;5441053;0.6931471805599453;0.3646431135879093
7315790;7846471;0.8109302162163288;0.8109302162163288
6581410;1394771;0.6931471805599453;0.6390799592896695
5844545;2946753;0.5389965007326869;0.5389965007326869
6230358;11792598;0.8754687373538999;0.8754687373538999
2039942;5952979;1.0986122886681098;1.0986122886681098
11528841;6869951;0.6931471805599453;0.6931471805599453
14383362;14660183;0.8109302162163288;0.8109302162163288
3726233;10814574;1.0185695809945732;1.0185695809945732
4168472;13769206;0.9444616088408514;0.9444616088408514
5159495;2205523;1.0986122886681098;1.0986122886681098
7519253;2601921;0.587786664902119;0.4480247225269604
7031752;14122235;0.8109302162163288;0.750305594399894
13787551;327366;0.9444616088408514;0.9444616088408514
14508368;7902121;0.8754687373538999;0.8754687373538999
10793168;1030488;1.0185695809945732;1.0185695809945732
2786198;6979645;0.8754687373538999;0.8754687373538999
1260309;3096439;0.5389965007326869;0.49247648509779407
5506507;8217865;0.8109302162163288;0.8109302162163288
8754529;7517417;1.0185695809945732;1.0185695809945732
13249245;10936716;0.9444616088408514;0.9444616088408514
13353156;4395024;1.2809338454620642;1.0185695809945732
1691525;4239639;0.9444616088408514;0.750305594399894
8643386;14712224;1.0986122886681098;1.0986122886681098
12362844;9787076;0.9444616088408514;0.8109302162163288
4209613;3881207;0.750305594399894;0.6931471805599453
5986594;424034;1.0185695809945732;0.9444616088408514
12105353;7700439;0.8109302162163288;0.750305594399894
9625309;4350769;1.0986122886681098;1.0986122886681098
8879388;10174330;1.1856236656577395;1.1856236656577395
7139700;13894154;1.0185695809945732;1.0185695809945732
3957567;9787765;1.2809338454620642;1.2809338454620642
11349207;12066821;1.0185695809945732;1.0185695809945732
1173038;13376643;0.8109302162163288;0.8109302162163288
15041688;6813700;1.0185695809945732;1.0185695809945732
4753799;1656340;1.1856236656577395;1.1856236656577395
135952;2080146;0.49247648509779407;0.2876820724517809
12537569;1349948;1.3862943611198906;1.3862943611198906
10508141;6799688;0.9444616088408514;0.9444616088408514
6559365;119297;1.1856236656577395;1.0986122886681098
2244797;13943236;0.6931471805599453;0.6390799592896695
11341614;14527553;1.0986122886681098;0.8754687373538999
4848262;13143285;0.8109302162163288;0.587786664902119
5534955;4085017;0.750305594399894;0.750305594399894
7087777;2670382;1.0986122886681098;0.8754687373538999
15170331;7019396;1.1856236656577395;1.1856236656577395
15191494;1814921;0.40546510810816444;0.325422400434628
3193260;2655020;0.587786664902119;0.5389965007326869
13685809;14196405;0.8754687373538999;0.750305594399894
2098413;5229990;0.8754687373538999;0.8109302162163288
43195;6912537;1.1856236656577395;1.1856236656577395
14953005;589217;0.8109302162163288;0.8109302162163288
5237755;14750782;1.2809338454620642;0.8754687373538999
10963467;2300018;1.0185695809945732;0.9444616088408514
6914612;2326432;0.750305594399894;0.49247648509779407
6412213;6706317;0.8754687373538999;0.6931471805599453
2512752;14983911;0.8109302162163288;0.6931471805599453
10228592;11496157;0.9444616088408514;0.9444616088408514
4250473;3698977;0.8109302162163288;0.8109302162163288
14887801;8765069;0.9444616088408514;0.8754687373538999
5790452;3536122;0.8109302162163288;0.750305594399894
445351;7736527;0.750305594399894;0.750305594399894
10463259;7837002;0.8109302162163288;0.750305594399894
4210858;1056804;0.750305594399894;0.6931471805599453
13485270;2228565;0.9444616088408514;0.9444616088408514
160415;8400191;1.2809338454620642;1.0986122886681098
3537085;14032480;0.8109302162163288;0.6931471805599453
12617950;13465530;1.0986122886681098;1.0986122886681098
12573911;13251424;0.9444616088408514;0.750305594399894
12693865;5074774;1.1856236656577395;1.0185695809945732
6805297;5813822;1.1856236656577395;1.1856236656577395
5757902;5743174;0.8754687373538999;0.8109302162163288
137279;10104592;0.5389965007326869;0.49247648509779407
9366940;10358322;0.9444616088408514;0.9444616088408514
8260220;3108624;0.9444616088408514;0.8109302162163288
880662;7867751;0.6390799592896695;0.6390799592896695
9457979;9754404;1.0986122886681098;1.0986122886681098
5673439;14683085;0.8754687373538999;0.8754687373538999
11327744;14755641;1.0185695809945732;1.0185695809945732
6609785;7088438;1.791759469228055;1.791759469228055
11425401;2506248;0.750305594399894;0.6931471805599453
13391841;10417682;0.8754687373538999;0.8754687373538999
3251766;14976323;1.2809338454620642;0.9444616088408514
7995164;12486254;1.6376087894007967;1.6376087894007967
6514880;8977948;1.0185695809945732;1.0185695809945732
7741623;8905313;0.8109302162163288;0.8109302162163288
7475107;6671150;1.0185695809945732;1.0185695809945732
7626287;189106;0.8109302162163288;0.6390799592896695
4631298;1575941;1.3862943611198906;1.3862943611198906
11494935;6861315;0.8109302162163288;0.8109302162163288
6096759;13683451;0.8109302162163288;0.8109302162163288
3075500;7593004;0.9444616088408514;0.750305594399894
12624568;7642182;0.8109302162163288;0.750305594399894
3413264;6108079;0.587786664902119;0.5389965007326869
9768830;6980085;1.0185695809945732;1.0185695809945732
12160857;6647206;0.8754687373538999;0.750305594399894
15224978;5369924;0.6931471805599453;0.6390799592896695
13647498;14950394;1.0185695809945732;1.0185695809945732
303297;773047;0.9444616088408514;0.8754687373538999
1380902;11872324;1.0986122886681098;0.587786664902119
5441468;6901591;1.3862943611198906;1.0185695809945732
8038379;8439022;1.2809338454620642;1.2809338454620642
13513747;12527569;0.8754687373538999;0.8754687373538999
12916935;6483454;1.0986122886681098;1.0986122886681098
15073973;12789399;0.8109302162163288;0.8109302162163288
6718269;9396465;1.0185695809945732;1.0185695809945732
7342383;6335162;1.0986122886681098;0.9444616088408514
5811662;10049017;1.0986122886681098;1.0986122886681098
3606106;11095731;1.0986122886681098;1.0986122886681098
12016914;8280462;0.8109302162163288;0.6931471805599453
9797113;7947255;1.1856236656577395;1.1856236656577395
1717666;6615561;1.0986122886681098;1.0986122886681098
10662046;10095061;1.6376087894007967;1.6376087894007967
13405296;4201845;0.750305594399894;0.750305594399894
8632258;10275249;1.0986122886681098;1.0986122886681098
267349;6712761;0.9444616088408514;0.8754687373538999
5788552;11299367;1.0185695809945732;0.8109302162163288
6606464;14364566;1.0986122886681098;1.0986122886681098
