
GO Id1;GO Id1;LeacockChodorow;AncSPLLeacockChodorow
GO:0009051;GO:0009141;1.5686159179138452;1.5686159179138452
GO:0002210;GO:0007301;1.2321436812926323;1.2321436812926323
GO:0033170;GO:0000749;0.6131044728864089;0.2876820724517809
GO:1903962;GO:0032955;0.6131044728864089;0.6131044728864089
GO:0019693;GO:0008876;0.6931471805599453;0.6931471805599453
GO:0000121;GO:0048335;0.5389965007326869;0.40546510810816444
GO:1903039;GO:0062203;0.6131044728864089;0.4700036292457356
GO:0010815;GO:0075513;0.9808292530117262;0.9808292530117262
GO:0061056;GO:0090018;1.2321436812926323;1.2321436812926323
GO:0009859;GO:2001288;1.0986122886681098;0.9808292530117262
GO:0044101;GO:0102953;1.2321436812926323;1.0986122886681098
GO:0046552;GO:1902189;0.7801585575495751;0.7801585575495751
GO:0035934;GO:0050365;0.5389965007326869;0.5389965007326869
GO:0018876;GO:0018423;0.6131044728864089;0.6131044728864089
GO:0002372;GO:0001771;0.9808292530117262;0.8754687373538999
GO:0060278;GO:0032570;1.0986122886681098;0.9808292530117262
GO:0048894;GO:1904700;0.5389965007326869;0.4700036292457356
GO:0050056;GO:0048887;0.8754687373538999;0.8754687373538999
GO:0001741;GO:0102917;0.4700036292457356;0.4700036292457356
GO:1903396;GO:0150017;0.2876820724517809;0.2336148511815052
GO:1904206;GO:0006583;0.6931471805599453;0.6931471805599453
GO:0016040;GO:1903670;0.4700036292457356;0.4700036292457356
GO:0002663;GO:1903705;1.3862943611198906;1.2321436812926323
GO:0003135;GO:0047091;0.5389965007326869;0.4700036292457356
GO:0051887;GO:0033210;0.7801585575495751;0.7801585575495751
GO:0003726;GO:0071871;0.6131044728864089;0.6131044728864089
GO:0005585;GO:1905961;1.2321436812926323;1.0986122886681098
GO:0060509;GO:1903131;1.3862943611198906;1.3862943611198906
GO:0090501;GO:0003115;0.7801585575495751;0.5389965007326869
GO:0060263;GO:0070006;0.5389965007326869;0.5389965007326869
GO:0051108;GO:1901867;0.6931471805599453;0.6931471805599453
GO:0003084;GO:0045983;0.9808292530117262;0.8754687373538999
GO:0052230;GO:0031152;1.0986122886681098;1.0986122886681098
GO:1902965;GO:0070092;1.0986122886681098;0.9808292530117262
GO:0090336;GO:0072619;0.7801585575495751;0.5389965007326869
GO:0046842;GO:0102583;0.5389965007326869;0.4700036292457356
GO:2000060;GO:1990518;0.40546510810816444;0.3448404862917295
GO:2000287;GO:0061358;1.2321436812926323;1.0986122886681098
GO:0018805;GO:0016229;1.3862943611198906;1.3862943611198906
GO:0002676;GO:0031026;0.6131044728864089;0.6131044728864089
GO:1900929;GO:0018344;0.8754687373538999;0.7801585575495751
GO:0098807;GO:1901383;0.6931471805599453;0.6931471805599453
GO:0034074;GO:0050982;0.6931471805599453;0.6931471805599453
GO:0033881;GO:0044406;0.7801585575495751;0.7801585575495751
GO:1901361;GO:0031177;0.8754687373538999;0.8754687373538999
GO:0034440;GO:1904758;0.8754687373538999;0.7801585575495751
GO:0033352;GO:0017168;0.6131044728864089;0.6131044728864089
GO:0021521;GO:0098962;0.7801585575495751;0.7801585575495751
GO:0102445;GO:0102681;1.0986122886681098;0.9808292530117262
GO:0019289;GO:0090502;0.9808292530117262;0.9808292530117262
GO:0050176;GO:0043924;0.7801585575495751;0.7801585575495751
GO:0046544;GO:0061182;0.9808292530117262;0.6931471805599453
GO:0062089;GO:0001874;0.6931471805599453;0.6931471805599453
GO:0060263;GO:0102122;0.6931471805599453;0.6931471805599453
GO:0044132;GO:1902396;0.9808292530117262;0.7801585575495751
GO:0050767;GO:0036416;0.9808292530117262;0.9808292530117262
GO:0036432;GO:0050677;0.40546510810816444;0.40546510810816444
GO:0005451;GO:2000664;0.4700036292457356;0.40546510810816444
GO:1901951;GO:0036444;0.8754687373538999;0.6131044728864089
GO:0061576;GO:0061141;0.7801585575495751;0.7801585575495751
GO:0042398;GO:0006085;1.5686159179138452;1.3862943611198906
GO:0010864;GO:2001015;0.9808292530117262;0.7801585575495751
GO:0044197;GO:0016300;0.8754687373538999;0.8754687373538999
GO:2000580;GO:0000715;0.7801585575495751;0.6131044728864089
GO:0060054;GO:0032229;0.9808292530117262;0.9808292530117262
GO:0007041;GO:0018361;0.9808292530117262;0.9808292530117262
GO:1904421;GO:0098771;0.9808292530117262;0.7801585575495751
GO:0006707;GO:0010030;0.7801585575495751;0.6931471805599453
GO:0061580;GO:0098818;0.7801585575495751;0.6131044728864089
GO:0010811;GO:0090439;0.5389965007326869;0.5389965007326869
GO:0018130;GO:1901257;1.0986122886681098;0.7801585575495751
GO:0015367;GO:1905216;0.5389965007326869;0.4700036292457356
GO:0071826;GO:0003678;0.7801585575495751;0.7801585575495751
GO:0061097;GO:0000120;0.7801585575495751;0.6131044728864089
GO:0106259;GO:0071716;0.7801585575495751;0.4700036292457356
GO:0071361;GO:0048829;0.9808292530117262;0.9808292530117262
GO:0000993;GO:0102040;0.7801585575495751;0.7801585575495751
GO:0032504;GO:0099095;0.7801585575495751;0.7801585575495751
GO:0004013;GO:0052589;0.9808292530117262;0.9808292530117262
GO:0021971;GO:0006523;0.6931471805599453;0.6131044728864089
GO:0043579;GO:1901208;0.6931471805599453;0.5389965007326869
GO:0042749;GO:0000774;0.6931471805599453;0.6931471805599453
GO:0002305;GO:0008411;0.40546510810816444;0.40546510810816444
GO:0019689;GO:0033493;1.2321436812926323;1.2321436812926323
GO:0043548;GO:0005165;1.5686159179138452;1.5686159179138452
GO:0070448;GO:0008489;1.0986122886681098;0.9808292530117262
GO:0010850;GO:1903878;0.8754687373538999;0.8754687373538999
GO:0070769;GO:1904329;0.6131044728864089;0.6131044728864089
GO:0005198;GO:0015899;0.9808292530117262;0.9808292530117262
GO:0031421;GO:0050846;0.8754687373538999;0.8754687373538999
GO:0048742;GO:0018558;0.5389965007326869;0.5389965007326869
GO:0047739;GO:0039713;0.7801585575495751;0.7801585575495751
GO:0007320;GO:0001536;1.0986122886681098;1.0986122886681098
GO:0060665;GO:0048865;1.0986122886681098;1.0986122886681098
GO:0021668;GO:0051220;0.9808292530117262;0.9808292530117262
GO:0030560;GO:0045649;0.40546510810816444;0.3448404862917295
GO:2000522;GO:0042739;0.8754687373538999;0.6131044728864089
GO:0030220;GO:0008983;0.7801585575495751;0.7801585575495751
GO:0060478;GO:0047371;0.8754687373538999;0.8754687373538999
GO:0035077;GO:0031249;0.6931471805599453;0.6131044728864089
GO:0005484;GO:0043378;0.5389965007326869;0.3448404862917295
GO:0070369;GO:1990929;0.8754687373538999;0.8754687373538999
GO:0071629;GO:1903343;0.8754687373538999;0.5389965007326869
GO:0009855;GO:0045188;0.8754687373538999;0.7801585575495751
GO:0042956;GO:1900648;0.6931471805599453;0.4700036292457356
GO:0044377;GO:2000642;0.40546510810816444;0.40546510810816444
GO:0051211;GO:1900084;0.8754687373538999;0.6131044728864089
GO:0042812;GO:0034455;0.9808292530117262;0.9808292530117262
GO:0002207;GO:0001093;0.6131044728864089;0.5389965007326869
GO:0047589;GO:0015883;0.6131044728864089;0.5389965007326869
GO:1902197;GO:0034061;0.6931471805599453;0.6931471805599453
GO:0071338;GO:0004019;0.6131044728864089;0.6131044728864089
GO:0018618;GO:0050047;0.9808292530117262;0.9808292530117262
GO:0048053;GO:0008825;0.3448404862917295;0.3448404862917295
GO:0070476;GO:0014874;0.9808292530117262;0.9808292530117262
GO:0032104;GO:0019344;0.8754687373538999;0.6931471805599453
GO:0050197;GO:0080164;0.6931471805599453;0.6931471805599453
GO:0034068;GO:0004703;1.2321436812926323;1.2321436812926323
GO:0039591;GO:0042273;0.6931471805599453;0.6931471805599453
GO:1905457;GO:0032253;0.7801585575495751;0.5389965007326869
GO:0021521;GO:0043501;0.8754687373538999;0.8754687373538999
GO:0032989;GO:0016160;0.7801585575495751;0.7801585575495751
GO:0031418;GO:0031222;0.6131044728864089;0.6131044728864089
GO:0021975;GO:0102517;0.2876820724517809;0.2336148511815052
GO:0008425;GO:0030224;0.40546510810816444;0.40546510810816444
GO:0070934;GO:0046672;0.9808292530117262;0.7801585575495751
GO:0032562;GO:0035201;0.6931471805599453;0.6931471805599453
GO:1905062;GO:0032925;1.2321436812926323;0.9808292530117262
GO:0000466;GO:0003234;0.6131044728864089;0.4700036292457356
GO:0038137;GO:0022848;0.4700036292457356;0.2876820724517809
GO:0004782;GO:0006183;0.6131044728864089;0.40546510810816444
GO:0018660;GO:0032387;0.6131044728864089;0.6131044728864089
GO:0042702;GO:0004648;0.8754687373538999;0.8754687373538999
GO:0043056;GO:0071733;0.9808292530117262;0.8754687373538999
GO:0046692;GO:0006198;0.8754687373538999;0.7801585575495751
GO:0015592;GO:1901243;1.2321436812926323;1.2321436812926323
GO:0060727;GO:0016059;1.2321436812926323;1.2321436812926323
GO:0044486;GO:0072644;0.8754687373538999;0.8754687373538999
GO:0050612;GO:0042574;0.7801585575495751;0.7801585575495751
GO:0048400;GO:0002892;1.0986122886681098;0.6931471805599453
GO:0010779;GO:0046439;0.7801585575495751;0.7801585575495751
GO:0002789;GO:0097697;0.4700036292457356;0.4700036292457356
GO:0051311;GO:0102698;0.7801585575495751;0.7801585575495751
GO:0005362;GO:0008118;0.7801585575495751;0.6931471805599453
GO:0048038;GO:0017122;0.8754687373538999;0.8754687373538999
GO:0005550;GO:0032754;0.6931471805599453;0.6931471805599453
GO:0061731;GO:0018731;0.9808292530117262;0.9808292530117262
GO:2000858;GO:0010536;0.7801585575495751;0.7801585575495751
GO:0046409;GO:0010932;0.6931471805599453;0.6931471805599453
GO:0010071;GO:0010202;1.0986122886681098;0.7801585575495751
GO:0039621;GO:0060947;0.6931471805599453;0.6931471805599453
GO:0004787;GO:0080120;0.4700036292457356;0.4700036292457356
GO:0071062;GO:0034407;0.6131044728864089;0.5389965007326869
GO:1901125;GO:0033734;0.8754687373538999;0.8754687373538999
GO:1905647;GO:0102529;0.6131044728864089;0.6131044728864089
GO:0051127;GO:0007595;0.9808292530117262;0.7801585575495751
GO:0045691;GO:1902794;1.0986122886681098;0.6131044728864089
GO:0035805;GO:0097491;0.8754687373538999;0.8754687373538999
GO:0046823;GO:0090044;0.9808292530117262;0.8754687373538999
GO:0015736;GO:1900642;0.6931471805599453;0.6131044728864089
GO:0062141;GO:0047827;0.8754687373538999;0.8754687373538999
GO:1904895;GO:0090441;1.0986122886681098;0.6931471805599453
GO:0061562;GO:0006369;0.6931471805599453;0.6931471805599453
GO:0032724;GO:1901233;0.9808292530117262;0.8754687373538999
GO:1903569;GO:0031452;1.0986122886681098;0.9808292530117262
GO:0036427;GO:0071396;0.4700036292457356;0.4700036292457356
GO:0005249;GO:1905557;0.4700036292457356;0.4700036292457356
GO:0097500;GO:0008730;0.5389965007326869;0.4700036292457356
GO:0021611;GO:0019550;0.8754687373538999;0.6931471805599453
GO:0007252;GO:0060572;0.8754687373538999;0.5389965007326869
GO:0090380;GO:0019477;1.2321436812926323;1.2321436812926323
GO:0044656;GO:0009294;1.0986122886681098;1.0986122886681098
GO:0102102;GO:0033195;0.6931471805599453;0.6931471805599453
GO:1904334;GO:0021509;1.2321436812926323;1.0986122886681098
GO:0018916;GO:1902322;0.9808292530117262;0.7801585575495751
GO:0010773;GO:1990218;0.6131044728864089;0.6131044728864089
GO:0010279;GO:0072254;0.4700036292457356;0.4700036292457356
GO:0034193;GO:0097076;0.7801585575495751;0.7801585575495751
GO:0009600;GO:0051679;0.8754687373538999;0.8754687373538999
GO:1904285;GO:0044612;0.7801585575495751;0.6931471805599453
GO:0102465;GO:1900723;0.4700036292457356;0.40546510810816444
GO:0034655;GO:0042407;0.8754687373538999;0.7801585575495751
GO:1902520;GO:0019781;0.6931471805599453;0.6931471805599453
GO:0045373;GO:0001817;1.791759469228055;1.791759469228055
GO:0009200;GO:0090084;0.6931471805599453;0.6131044728864089
GO:0042758;GO:0050127;0.5389965007326869;0.5389965007326869
GO:0005677;GO:0090656;0.8754687373538999;0.7801585575495751
GO:0048890;GO:0044257;0.7801585575495751;0.6931471805599453
GO:0046754;GO:0051030;0.7801585575495751;0.6931471805599453
GO:0009404;GO:0047096;0.8754687373538999;0.8754687373538999
GO:0061186;GO:0003017;0.8754687373538999;0.6131044728864089
GO:0030566;GO:0102758;0.6931471805599453;0.6931471805599453
GO:0003874;GO:0051599;0.7801585575495751;0.7801585575495751
GO:0032611;GO:1905469;0.8754687373538999;0.7801585575495751
GO:0052855;GO:0006537;0.6931471805599453;0.4700036292457356
GO:0061889;GO:2000502;1.0986122886681098;1.0986122886681098
GO:0005369;GO:0046109;0.40546510810816444;0.40546510810816444
GO:0047100;GO:0051206;0.5389965007326869;0.5389965007326869
GO:0008523;GO:0044470;0.6931471805599453;0.6931471805599453
GO:2000446;GO:0050149;0.5389965007326869;0.5389965007326869
GO:0102691;GO:0140273;0.6931471805599453;0.6931471805599453
GO:0031099;GO:0099130;0.9808292530117262;0.9808292530117262
GO:0018110;GO:0009784;1.5686159179138452;1.5686159179138452
GO:0006666;GO:1990949;1.0986122886681098;1.0986122886681098
GO:0102934;GO:0061609;0.9808292530117262;0.9808292530117262
GO:0046967;GO:0061502;1.791759469228055;1.791759469228055
GO:0044632;GO:0035333;0.6931471805599453;0.6131044728864089
GO:0110070;GO:0015042;0.6931471805599453;0.6131044728864089
GO:0048734;GO:0010613;0.8754687373538999;0.7801585575495751
GO:0010773;GO:2000390;0.6131044728864089;0.6131044728864089
GO:0033084;GO:0070091;0.8754687373538999;0.4700036292457356
GO:0045870;GO:1905497;0.8754687373538999;0.6931471805599453
GO:1900154;GO:0003002;1.3862943611198906;0.8754687373538999
GO:0045114;GO:0033586;0.9808292530117262;0.9808292530117262
GO:0051274;GO:0047065;0.4700036292457356;0.4700036292457356
GO:0010725;GO:0051722;0.7801585575495751;0.7801585575495751
GO:1902759;GO:0006549;1.2321436812926323;1.2321436812926323
GO:0030522;GO:0002852;1.2321436812926323;1.2321436812926323
GO:1900666;GO:0075248;1.0986122886681098;0.9808292530117262
GO:0039016;GO:0061473;0.4700036292457356;0.4700036292457356
GO:1901986;GO:0003862;0.6931471805599453;0.6931471805599453
GO:1904095;GO:0004301;0.6131044728864089;0.6131044728864089
GO:0001616;GO:0045536;0.4700036292457356;0.4700036292457356
GO:0042174;GO:0002371;0.9808292530117262;0.7801585575495751
GO:0103055;GO:0099163;0.6931471805599453;0.6931471805599453
GO:0005451;GO:0071016;0.5389965007326869;0.4700036292457356
GO:0032031;GO:0008417;0.6931471805599453;0.6131044728864089
GO:0098972;GO:0048627;0.8754687373538999;0.8754687373538999
GO:0035353;GO:0048856;1.2321436812926323;1.2321436812926323
GO:1905336;GO:0002231;0.7801585575495751;0.5389965007326869
GO:0018181;GO:0038120;0.6131044728864089;0.5389965007326869
GO:0031291;GO:0010695;1.0986122886681098;0.7801585575495751
GO:0042008;GO:0010629;0.7801585575495751;0.5389965007326869
GO:0080153;GO:0043549;1.3862943611198906;1.0986122886681098
GO:1990482;GO:0000488;0.3448404862917295;0.2876820724517809
GO:0099086;GO:0060003;0.8754687373538999;0.6931471805599453
GO:0005109;GO:1990067;0.6131044728864089;0.5389965007326869
GO:0070630;GO:0034982;1.0986122886681098;1.0986122886681098
GO:0042094;GO:0031071;0.6131044728864089;0.6131044728864089
GO:0060625;GO:0046886;1.2321436812926323;1.0986122886681098
GO:0046831;GO:0014836;0.9808292530117262;0.6931471805599453
GO:0019615;GO:1990626;0.7801585575495751;0.6931471805599453
GO:0100002;GO:0051253;1.2321436812926323;1.0986122886681098
GO:0042626;GO:0140061;0.8754687373538999;0.7801585575495751
GO:0035144;GO:0044528;0.6931471805599453;0.6931471805599453
GO:0032271;GO:0060949;0.9808292530117262;0.6931471805599453
GO:0015374;GO:0090256;0.5389965007326869;0.5389965007326869
GO:0006578;GO:0060888;0.8754687373538999;0.8754687373538999
GO:2000128;GO:0140084;0.8754687373538999;0.7801585575495751
GO:1903638;GO:0010780;0.6931471805599453;0.6131044728864089
GO:0007215;GO:0140216;1.0986122886681098;0.9808292530117262
GO:0033432;GO:0033519;0.6931471805599453;0.6931471805599453
GO:1904616;GO:0102824;0.6131044728864089;0.6131044728864089
GO:0060550;GO:0030070;0.8754687373538999;0.6931471805599453
GO:0018577;GO:0031718;0.6131044728864089;0.6131044728864089
GO:0035940;GO:0003999;0.5389965007326869;0.5389965007326869
GO:0044350;GO:0017044;0.6131044728864089;0.5389965007326869
GO:0000969;GO:0031868;0.3448404862917295;0.3448404862917295
GO:0005168;GO:0032411;0.5389965007326869;0.5389965007326869
GO:0032931;GO:0007154;0.40546510810816444;0.40546510810816444
GO:0009690;GO:0032692;1.0986122886681098;0.7801585575495751
GO:0060709;GO:1901115;0.9808292530117262;0.9808292530117262
GO:0097729;GO:0032135;0.4700036292457356;0.4700036292457356
GO:0047324;GO:0047177;1.2321436812926323;1.2321436812926323
GO:0098573;GO:1905174;0.7801585575495751;0.7801585575495751
GO:1902605;GO:0046181;0.7801585575495751;0.7801585575495751
GO:0032670;GO:0008490;0.6131044728864089;0.6131044728864089
GO:0018671;GO:0008519;0.9808292530117262;0.6931471805599453
GO:1900897;GO:0031358;0.40546510810816444;0.40546510810816444
GO:0060295;GO:1905200;0.9808292530117262;0.6931471805599453
GO:0010226;GO:0033960;0.6131044728864089;0.6131044728864089
GO:0097230;GO:0003388;1.0986122886681098;1.0986122886681098
GO:0019780;GO:0097094;0.7801585575495751;0.7801585575495751
GO:0044091;GO:0019452;1.0986122886681098;1.0986122886681098
GO:0002373;GO:1901647;0.7801585575495751;0.6931471805599453
GO:0009657;GO:0021922;1.2321436812926323;0.8754687373538999
GO:0098017;GO:1900395;0.6131044728864089;0.6131044728864089
GO:0098763;GO:0009609;1.0986122886681098;1.0986122886681098
GO:1904859;GO:1904924;0.9808292530117262;0.7801585575495751
GO:0045655;GO:0031042;0.6131044728864089;0.4700036292457356
GO:0019815;GO:0002218;0.9808292530117262;0.9808292530117262
GO:0072718;GO:1905871;0.8754687373538999;0.7801585575495751
GO:0071989;GO:0050016;0.6931471805599453;0.6931471805599453
GO:0010595;GO:0120068;1.0986122886681098;0.8754687373538999
GO:0047861;GO:0042647;0.6931471805599453;0.6931471805599453
GO:0046019;GO:1904748;1.3862943611198906;0.9808292530117262
GO:0102688;GO:1902834;0.5389965007326869;0.4700036292457356
GO:0103012;GO:0047923;0.9808292530117262;0.9808292530117262
GO:0008252;GO:0015160;0.8754687373538999;0.6931471805599453
GO:0033333;GO:1903602;0.6931471805599453;0.6131044728864089
GO:0060340;GO:0070945;0.7801585575495751;0.5389965007326869
GO:0051997;GO:0004658;0.9808292530117262;0.9808292530117262
GO:0019283;GO:0010475;0.6131044728864089;0.6131044728864089
GO:0007527;GO:1902400;0.7801585575495751;0.6931471805599453
GO:0097632;GO:0140376;0.7801585575495751;0.7801585575495751
GO:1905447;GO:0018387;0.7801585575495751;0.40546510810816444
GO:0016112;GO:0034041;0.6131044728864089;0.6131044728864089
GO:0070992;GO:0033656;0.6131044728864089;0.6131044728864089
GO:0009693;GO:0060664;1.0986122886681098;1.0986122886681098
GO:0070576;GO:0003369;0.6131044728864089;0.6131044728864089
GO:0062058;GO:0032901;0.7801585575495751;0.7801585575495751
GO:0002338;GO:0042551;0.8754687373538999;0.8754687373538999
GO:0042144;GO:0043529;0.7801585575495751;0.6931471805599453
GO:0009087;GO:0042933;0.6131044728864089;0.6131044728864089
GO:0019230;GO:1904311;0.8754687373538999;0.8754687373538999
GO:0050203;GO:0005158;0.9808292530117262;0.9808292530117262
GO:0038109;GO:0031855;0.6131044728864089;0.6131044728864089
GO:1905773;GO:0034969;0.3448404862917295;0.3448404862917295
GO:1990910;GO:0030320;0.7801585575495751;0.7801585575495751
GO:0051301;GO:0046361;1.2321436812926323;1.2321436812926323
GO:0035813;GO:0047945;0.6931471805599453;0.6931471805599453
GO:1904450;GO:0061726;0.8754687373538999;0.6131044728864089
GO:0070150;GO:0071837;0.4700036292457356;0.4700036292457356
GO:0016973;GO:0004765;0.4700036292457356;0.4700036292457356
GO:0050778;GO:0032618;1.2321436812926323;0.9808292530117262
GO:0052359;GO:1905270;0.6131044728864089;0.5389965007326869
GO:0071702;GO:0075032;0.6931471805599453;0.6131044728864089
GO:0045271;GO:0103037;0.6931471805599453;0.6931471805599453
GO:0051120;GO:1901058;0.7801585575495751;0.7801585575495751
GO:0072181;GO:0006014;0.6931471805599453;0.6931471805599453
GO:0021791;GO:1990896;0.8754687373538999;0.6131044728864089
GO:0106257;GO:0004173;1.0986122886681098;0.7801585575495751
GO:0021936;GO:1904235;1.5686159179138452;1.2321436812926323
GO:0000007;GO:0070082;0.4700036292457356;0.40546510810816444
GO:0010597;GO:0018881;1.2321436812926323;1.2321436812926323
GO:0051045;GO:0042084;0.5389965007326869;0.4700036292457356
GO:0061048;GO:0047756;0.4700036292457356;0.4700036292457356
GO:0060283;GO:0048378;1.3862943611198906;1.0986122886681098
GO:1903452;GO:0004971;0.4700036292457356;0.40546510810816444
GO:0061599;GO:0061584;0.7801585575495751;0.6931471805599453
GO:0018877;GO:1903463;0.6931471805599453;0.6131044728864089
GO:0018961;GO:0072072;0.7801585575495751;0.7801585575495751
GO:1904450;GO:1900966;1.2321436812926323;1.2321436812926323
GO:0018362;GO:1905605;0.7801585575495751;0.5389965007326869
GO:0035240;GO:0003092;0.6931471805599453;0.6931471805599453
